array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
55552;5.7820000648;45570;22220;4556;444416;1080108646400;26080432
55680;5.8390002251;46593;19304;4845;445440;1085091840000;26281785
55808;5.8350005150;45856;18395;4265;446464;1090086502400;26432644
55936;5.9220004082;48683;25242;7344;447488;1095092633600;26837157
56064;5.7460002899;43146;20147;4178;448512;1100110233600;25857785
56192;5.8640003204;44271;18627;7529;449536;1105139302400;26335460
56320;6.0590004921;51621;18631;4246;450560;1110179840000;27129559
56448;5.7910003662;43676;20850;6791;451584;1115231846400;26177239
56576;8.3290004730;47065;19808;6303;452608;1120295321600;26792686
56704;6.0110001564;50656;23132;4194;453632;1125370265600;27086689
56832;5.8390002251;43186;17091;5859;454656;1130456678400;26502841
56960;5.9060001373;47722;16397;4593;455680;1135554560000;26909846
57088;5.9740004539;47786;17881;7480;456704;1140663910400;27052664
57216;5.9810004234;49718;20826;7463;457728;1145784729600;27275651
57344;5.9520001411;44517;21812;4484;458752;1150917017600;26800309
57472;6.1720004082;53677;27702;4121;459776;1156060774400;27821179
57600;6.1420001984;52366;22736;5488;460800;1161216000000;27613467
57728;6.1470003128;50922;19788;4313;461824;1166382694400;27704033
57856;6.0200004578;46836;19990;4165;462848;1171560857600;27272819
57984;6.1680002213;51612;21589;5190;463872;1176750489600;27884107
